,date,temp_mean,temp_min,temp_max,humidity_mean,wind_speed_mean,rain_1h_median,rain_3h_median,snow_1h_median,snow_3h_median
0,2021-01-01,30.593428571428607,23.468000000000085,35.708000000000006,86.57142857142857,10.95810428571429,0.22834645669291337,0.7086614173228346,0.34448818897637795,
1,2021-01-02,35.88384615384619,33.044000000000075,41.9,88.3076923076923,6.814246153846155,0.11023622047244096,0.19685039370078738,,
2,2021-01-03,34.030000000000044,32.9,35.45600000000003,90.77777777777777,6.575951481481483,0.09842519685039369,,0.09842519685039369,
3,2021-01-04,33.71750000000004,31.082000000000015,39.97400000000001,85.29166666666667,4.08532125,,,,
4,2021-01-05,32.10333333333338,29.318000000000087,34.898000000000025,89.66666666666667,7.92892222222222,0.051181102362204724,,0.19685039370078738,
5,2021-01-06,33.412250000000036,31.19000000000002,36.05,84.41666666666667,5.158149166666667,,,,
6,2021-01-07,34.20800000000005,32.45,36.35600000000003,79.875,7.207800416666667,,,,
7,2021-01-08,30.832250000000045,28.741999999999997,34.05200000000008,78.91666666666667,12.708024166666673,,,,
8,2021-01-09,28.49900000000005,26.294000000000075,33.20600000000003,77.83333333333333,5.429385416666666,,,,
9,2021-01-10,25.877750000000038,20.858000000000004,30.308000000000003,82.16666666666667,3.523275,,,,
10,2021-01-11,26.78300000000004,24.674000000000014,30.02000000000006,79.45833333333333,7.5219125,,,,
11,2021-01-12,27.83225000000003,23.03600000000007,39.758,83.08333333333333,11.026545833333332,,,,
12,2021-01-13,35.00750000000006,30.32600000000009,44.69000000000002,79.0,10.772087083333332,,,,
13,2021-01-14,38.83325000000004,32.73800000000004,44.168000000000085,73.25,9.461577916666668,,,,
14,2021-01-15,37.92488000000005,34.088000000000044,44.024000000000015,78.48,8.679560000000002,0.06692913385826772,0.20078740157480315,,
15,2021-01-16,30.84221428571433,27.878000000000064,33.26000000000008,89.85714285714286,6.643091071428571,0.11811023622047244,,0.11023622047244096,0.7086614173228346
16,2021-01-17,32.695520000000045,30.416000000000007,34.17800000000007,88.68,10.2266692,0.1279527559055118,,0.09645669291338582,0.11811023622047244
17,2021-01-18,29.218250000000044,27.068000000000087,31.783999999999992,84.625,9.906181666666667,,,0.04330708661417323,
18,2021-01-19,29.165000000000035,20.138000000000044,37.832000000000015,77.375,7.610460416666669,,,,
19,2021-01-20,30.550250000000045,24.782000000000018,36.14000000000002,71.41666666666667,13.106955833333338,0.10433070866141733,,0.03937007874015748,
20,2021-01-21,36.08750000000005,28.670000000000062,46.814000000000036,62.083333333333336,13.312014166666666,,,,
21,2021-01-22,31.21625000000004,25.591999999999995,42.40400000000005,66.625,13.271934583333335,,,,
22,2021-01-23,20.471000000000043,13.388000000000044,31.262000000000057,67.16666666666667,5.182383333333333,,,,
23,2021-01-24,28.80650000000003,26.258000000000003,31.55,70.20833333333333,7.897542083333335,,,0.03937007874015748,
24,2021-01-25,30.328769230769264,28.598000000000024,31.783999999999992,90.07692307692308,7.471580000000001,,,0.14173228346456693,
25,2021-01-26,33.618758620689675,31.082000000000015,36.03200000000002,92.0,8.568481379310343,0.15551181102362205,,0.09842519685039369,
26,2021-01-27,28.745750000000047,25.538000000000046,31.946000000000048,84.75,10.078617083333333,,,0.06692913385826772,
27,2021-01-28,24.61325000000004,20.732000000000014,28.85,74.41666666666667,9.610711250000001,,,0.07874015748031496,
28,2021-01-29,23.72975000000004,17.924000000000014,32.99000000000002,71.875,3.0665541666666662,,,,
29,2021-01-30,28.18100000000004,23.144000000000073,34.57400000000001,68.20833333333333,9.378622500000002,0.0826771653543307,,,
30,2021-01-31,33.13446153846155,30.254000000000055,34.358000000000004,89.48717948717949,14.490597692307697,0.19685039370078738,0.9035433070866141,0.20078740157480315,
31,2021-02-01,27.861500000000053,25.664000000000033,31.13600000000007,83.5,14.745558333333337,,,0.03937007874015748,
32,2021-02-02,23.58050000000004,15.38600000000007,31.19000000000002,76.625,11.138395833333332,,,,
33,2021-02-03,25.194500000000033,18.446000000000048,33.02600000000009,83.83333333333333,9.516570833333331,,,,
34,2021-02-04,28.555769230769272,18.806000000000026,36.03200000000002,80.11538461538461,8.415421923076924,0.4015748031496063,,,
35,2021-02-05,25.99850000000005,19.238000000000042,35.61800000000009,79.41666666666667,16.713186250000003,0.3031496062992126,0.30708661417322836,0.04330708661417323,
36,2021-02-06,17.591000000000033,10.148000000000025,25.808000000000003,68.20833333333333,9.190341666666667,,,,
37,2021-02-07,9.46025000000004,0.5900000000000212,16.86200000000006,73.91666666666667,7.969312499999998,,,0.07480314960629922,
38,2021-02-08,12.085250000000032,6.998000000000022,20.678000000000065,73.91666666666667,5.406083333333332,,,0.0688976377952756,
39,2021-02-09,19.766750000000037,17.636000000000067,22.388000000000044,79.625,7.484629166666668,,,0.09055118110236221,
40,2021-02-10,17.129750000000037,12.704000000000054,20.24600000000005,78.91666666666667,6.785566666666667,,,0.10826771653543307,
41,2021-02-11,17.75450000000004,16.988000000000042,19.598000000000024,77.70833333333333,12.266216666666667,,,0.049212598425196846,
42,2021-02-12,20.07875000000004,15.710000000000083,25.574000000000012,74.5,10.129881666666668,,,,
43,2021-02-13,21.981500000000043,19.688000000000045,24.74600000000005,79.54166666666667,8.332825,,,,
44,2021-02-14,15.566750000000042,5.306000000000029,23.018000000000086,79.33333333333333,8.135223333333334,,,,
45,2021-02-15,14.692250000000046,12.704000000000054,17.528000000000063,79.91666666666667,14.158345833333335,,,0.10826771653543307,
46,2021-02-16,13.118000000000041,10.31000000000008,17.33000000000004,80.96,12.565676400000005,,,0.20078740157480315,0.30708661417322836
47,2021-02-17,9.532250000000039,-2.7939999999999756,20.912000000000056,76.5,4.884116666666666,,,,
48,2021-02-18,19.203500000000048,16.358000000000004,24.314000000000032,80.16666666666667,8.132427083333333,,,0.11023622047244096,0.11023622047244096
49,2021-02-19,17.30675000000004,10.79600000000005,22.28000000000004,78.83333333333333,8.584487500000002,,,,
50,2021-02-20,20.243750000000027,13.082000000000015,29.048000000000023,67.41666666666667,6.1797125,,,,
51,2021-02-21,24.903500000000037,17.096000000000046,38.498000000000026,68.0,7.617917083333334,0.06299212598425197,,,
52,2021-02-22,36.57050000000003,32.41400000000003,41.702000000000076,77.41666666666667,16.216385833333337,0.14960629921259844,0.09842519685039369,,
53,2021-02-23,39.755750000000035,34.39400000000008,44.94199999999999,70.375,13.613077083333335,0.051181102362204724,,,
54,2021-02-24,44.38700000000005,36.338000000000044,53.38399999999999,62.75,11.27541208333333,,,,
55,2021-02-25,34.41500000000003,25.141999999999996,42.332000000000015,76.70833333333333,6.394091666666668,,,,
56,2021-02-26,33.670250000000046,25.844000000000072,44.47400000000001,72.16666666666667,7.726970833333334,,,,
57,2021-02-27,43.34075000000004,37.85,53.780000000000044,81.79166666666667,6.585168750000001,0.09842519685039369,,,
58,2021-02-28,51.144666666666716,43.556000000000026,61.25,86.77777777777777,9.669639629629629,0.29527559055118113,0.8582677165354331,,
59,2021-03-01,39.95240000000003,32.306000000000026,58.29800000000003,76.64,16.130559599999998,0.11614173228346457,0.11023622047244096,,
60,2021-03-02,29.24000000000004,21.452000000000076,41.45,63.708333333333336,8.3048625,,,,
61,2021-03-03,41.528000000000034,32.791999999999994,57.70400000000005,56.666666666666664,9.066374583333337,,,,
62,2021-03-04,39.04325000000005,29.78600000000007,50.46800000000009,66.95833333333333,9.28355,,,,
63,2021-03-05,32.28650000000005,22.04600000000005,45.338000000000044,63.958333333333336,6.6271125,,,,
64,2021-03-06,34.38125000000003,24.62000000000006,44.438000000000045,57.791666666666664,8.193012500000002,,,,
65,2021-03-07,33.99350000000005,21.32600000000009,47.31800000000008,53.291666666666664,4.324866666666667,,,,
66,2021-03-08,45.710000000000036,33.35,65.01200000000006,44.791666666666664,9.25279125,,,,
67,2021-03-09,54.34175000000005,44.024000000000015,65.28200000000001,46.833333333333336,7.816450833333334,,,,
68,2021-03-10,58.51175000000004,51.674000000000014,71.042,44.333333333333336,12.181397083333335,,,,
69,2021-03-11,61.72175000000002,58.31600000000001,64.32800000000006,68.66666666666667,14.563802083333336,0.3641732283464567,0.30708661417322836,,
70,2021-03-12,47.256500000000045,34.754000000000055,57.398000000000025,66.70833333333333,5.663338333333335,0.05511811023622048,,,
71,2021-03-13,42.71075000000005,30.83000000000004,51.602000000000075,47.791666666666664,5.9690616666666685,,,,
72,2021-03-14,43.49225000000005,33.674000000000014,55.958000000000006,50.666666666666664,4.3099533333333335,,,,
73,2021-03-15,35.06975000000004,29.858000000000004,50.360000000000085,56.541666666666664,18.721825833333337,0.2992125984251969,1.5,0.48031496062992124,
74,2021-03-16,38.472800000000035,32.0,49.51400000000004,88.36,5.549549600000001,0.37401574803149606,0.5944881889763779,,
75,2021-03-17,46.96025000000004,36.82400000000001,63.01400000000004,80.45833333333333,7.473444166666667,,,,
76,2021-03-18,45.41812903225809,35.54600000000005,58.08200000000002,89.29032258064517,16.308451612903227,0.44094488188976383,3.8188976377952755,,
77,2021-03-19,36.47375000000003,28.706000000000028,44.94199999999999,64.45833333333333,19.608237083333336,0.18503937007874016,0.11023622047244096,,
78,2021-03-20,39.79100000000004,27.05,57.00200000000008,53.041666666666664,8.286220833333335,,,,
79,2021-03-21,47.429750000000034,33.27800000000006,64.68800000000005,47.041666666666664,5.470397083333334,,,,
80,2021-03-22,54.887000000000036,43.772000000000034,66.52400000000002,44.958333333333336,7.024180000000002,,,,
81,2021-03-23,56.192750000000046,46.16600000000001,69.04400000000007,57.333333333333336,7.241355416666668,0.051181102362204724,,,
82,2021-03-24,61.31150000000005,55.25600000000003,70.484,65.91666666666667,10.049722500000003,0.1062992125984252,,,
83,2021-03-25,52.97692307692314,40.38800000000005,68.46800000000009,78.73076923076923,5.687142307692309,0.11023622047244096,,,
84,2021-03-26,50.68100000000005,43.39400000000008,61.43000000000004,87.08333333333333,13.33718041666667,0.2992125984251969,2.2047244094488185,,
85,2021-03-27,53.65100000000004,42.20600000000003,71.61800000000008,75.45833333333333,6.642957916666666,,,,
86,2021-03-28,49.65661538461544,40.17200000000004,69.08000000000004,78.42307692307692,14.066428076923076,0.09842519685039369,0.2992125984251969,,
87,2021-03-29,40.53875000000004,28.418000000000085,56.570000000000064,63.416666666666664,7.37837166666667,,,,
88,2021-03-30,55.66325000000004,45.53600000000007,73.058,44.208333333333336,13.266342083333335,,,,
89,2021-03-31,48.14375000000005,39.47000000000006,69.27800000000008,61.75,15.043825000000004,0.11023622047244096,0.25,,
90,2021-04-01,32.974160000000026,29.012000000000057,40.94600000000005,66.96,13.926667199999997,,,,
91,2021-04-02,32.220500000000044,21.128000000000064,46.90400000000005,60.25,4.5905104166666675,,,,
92,2021-04-03,44.76650000000004,32.93600000000007,66.14600000000004,43.458333333333336,9.489540416666667,,,,
93,2021-04-04,58.09400000000007,44.168000000000085,72.44600000000005,42.25,6.098621250000001,,,,
94,2021-04-05,62.557250000000046,51.314000000000036,77.21600000000001,48.916666666666664,7.1136599999999985,,,,
95,2021-04-06,65.60075000000006,54.860000000000085,78.31400000000004,52.208333333333336,7.119252500000002,,,,
96,2021-04-07,68.02175000000004,57.00200000000008,80.34800000000003,58.041666666666664,8.138951666666667,,,,
97,2021-04-08,64.60175000000002,60.78200000000002,68.41400000000004,74.29166666666667,8.785817500000002,0.20078740157480315,,,
98,2021-04-09,61.71350000000003,51.71000000000008,77.30600000000004,66.29166666666667,8.445607083333334,0.2637795275590551,,,
99,2021-04-10,62.051750000000034,56.714000000000034,76.17200000000004,72.875,7.906862916666668,0.4251968503937008,,,
100,2021-04-11,50.55275000000005,46.562000000000054,60.20600000000003,87.125,9.594865833333335,0.20275590551181102,0.8484251968503935,,
101,2021-04-12,52.57953846153851,48.182000000000016,63.518000000000086,84.23076923076923,11.220275769230769,0.2047244094488189,0.30708661417322836,,
102,2021-04-13,53.05325000000002,40.766000000000005,64.04000000000002,62.041666666666664,7.378371666666666,,,,
103,2021-04-14,51.494750000000046,41.99000000000002,59.86400000000003,55.958333333333336,8.88927875,,,,
104,2021-04-15,44.489750000000036,38.33600000000007,52.52000000000007,63.625,10.402050000000001,,,,
105,2021-04-16,45.65900000000004,34.772000000000034,62.096000000000046,68.08333333333333,7.616985000000001,,,,
106,2021-04-17,47.89025000000003,36.77000000000006,59.0,62.833333333333336,5.546827916666667,,,,
107,2021-04-18,48.17900000000005,33.02600000000009,61.17800000000007,60.625,5.771460000000001,,,,
108,2021-04-19,53.750000000000036,41.95400000000005,65.40800000000002,55.416666666666664,9.155854583333333,,,,
109,2021-04-20,40.05733333333337,32.97200000000004,51.81800000000008,80.33333333333333,10.359795555555555,0.3110236220472441,,,
110,2021-04-21,32.29880000000004,24.76400000000003,41.306000000000026,87.03333333333333,9.079237333333332,0.5944881889763779,,0.19685039370078738,
111,2021-04-22,39.04250000000004,31.010000000000083,50.81000000000009,73.04166666666667,9.521231250000001,0.09842519685039369,,0.09842519685039369,
112,2021-04-23,47.44025000000004,37.291999999999994,59.288000000000046,50.541666666666664,7.164924583333331,,,,
113,2021-04-24,51.79325000000003,45.89600000000005,55.58000000000004,66.70833333333333,6.117262916666667,0.11417322834645668,,,
114,2021-04-25,49.07264000000005,42.47600000000009,56.768000000000086,74.96,8.160576,0.09842519685039369,,,
115,2021-04-26,53.90900000000004,39.128000000000064,74.46200000000006,54.833333333333336,7.817382916666666,,,,
116,2021-04-27,69.46625000000004,58.04600000000005,83.174,48.375,13.540374583333337,,,,
117,2021-04-28,70.28225000000005,65.89400000000008,79.43000000000004,67.20833333333333,9.0878125,0.24015748031496065,,,
118,2021-04-29,62.049548387096806,56.31800000000008,66.2,91.74193548387096,9.440140000000001,0.2992125984251969,3.196850393700787,,
119,2021-04-30,54.17375000000006,45.68000000000004,65.28200000000001,72.83333333333333,13.22533041666667,0.11023622047244096,,,
120,2021-05-01,50.17400000000004,34.483999999999995,74.33600000000007,55.583333333333336,9.9378725,,,,
121,2021-05-02,68.33900000000004,60.36800000000009,77.32400000000001,53.041666666666664,12.788183333333338,,,,
122,2021-05-03,61.538692307692365,55.79600000000005,68.73800000000006,84.88461538461539,8.582336538461538,0.10039370078740156,0.905511811023622,,
123,2021-05-04,61.628750000000046,56.858000000000004,67.74800000000002,87.20833333333333,7.775439166666666,0.11220472440944881,,,
124,2021-05-05,52.199750000000044,47.26400000000003,58.946000000000055,73.25,11.851439583333333,0.10039370078740156,0.11811023622047244,,
125,2021-05-06,48.455000000000034,37.274000000000015,60.38600000000007,66.45833333333333,5.2178025,0.1220472440944882,0.11023622047244096,,
126,2021-05-07,48.39125000000005,37.291999999999994,59.61200000000006,78.45833333333333,8.02803375,0.3031496062992126,,,
127,2021-05-08,45.44600000000005,33.26000000000008,56.102000000000075,65.58333333333333,7.369982916666667,0.13779527559055116,,,
128,2021-05-09,44.52315384615387,41.05400000000005,53.924000000000014,87.03846153846153,13.392746923076922,0.5551181102362205,3.5,,
129,2021-05-10,45.37700000000004,33.20600000000003,59.63000000000004,77.45833333333333,5.06400875,,,,
130,2021-05-11,49.32575000000005,41.75600000000003,57.00200000000008,68.20833333333333,8.632955833333332,0.1456692913385827,,,
131,2021-05-12,48.44300000000005,36.194000000000074,60.440000000000026,59.75,7.680366666666667,0.06299212598425197,,,
132,2021-05-13,52.694750000000035,37.832000000000015,65.30000000000001,55.75,2.0971875,,,,
133,2021-05-14,56.34350000000007,41.21600000000001,69.06200000000007,48.833333333333336,2.296653333333333,,,,
134,2021-05-15,59.02175000000003,45.158,70.62800000000007,47.708333333333336,3.346179166666667,,,,
135,2021-05-16,62.42150000000006,54.03200000000002,70.01600000000002,57.041666666666664,3.5754716666666675,,,,
136,2021-05-17,59.59328000000006,55.940000000000026,66.90200000000007,82.48,5.739247200000001,0.33464566929133854,,,
137,2021-05-18,62.46725000000006,56.354000000000056,75.00200000000008,84.625,6.517126666666667,0.04330708661417323,,,
138,2021-05-19,70.24925000000003,61.538000000000046,79.53800000000004,67.04166666666667,7.374643333333336,,,,
139,2021-05-20,73.15850000000003,63.05,84.18200000000002,64.83333333333333,4.79556875,,,,
140,2021-05-21,74.11775000000004,63.01400000000004,83.174,59.333333333333336,4.656688333333334,,,,
141,2021-05-22,71.72300000000007,58.80200000000008,82.958,58.708333333333336,5.046299166666667,,,,
142,2021-05-23,73.88225000000004,62.312000000000054,83.10200000000009,63.75,6.439763750000001,,,,
143,2021-05-24,75.04775000000005,64.72400000000002,86.86400000000003,68.66666666666667,4.272670000000001,,,,
144,2021-05-25,76.75925000000005,66.03800000000004,85.1,59.541666666666664,5.81340375,0.05708661417322835,,,
145,2021-05-26,72.61025000000005,66.95600000000003,80.54600000000005,72.91666666666667,7.192887083333335,0.2874015748031496,,,
146,2021-05-27,68.70950000000005,56.66000000000008,78.65600000000003,71.875,4.084389166666667,,,,
147,2021-05-28,59.18333333333336,49.55,77.234,86.37037037037037,10.144380740740742,0.20078740157480315,0.09842519685039369,,
148,2021-05-29,50.00675000000004,43.73600000000007,61.10600000000003,75.125,15.329974583333332,0.2637795275590551,,,
149,2021-05-30,53.96600000000004,39.95600000000003,67.62200000000004,63.125,6.16573125,,,,
150,2021-05-31,58.99475000000004,47.93000000000004,70.05200000000008,65.25,2.8913225,,,,
151,2021-06-01,64.06850000000004,55.38200000000002,74.642,65.20833333333333,2.138199166666667,,,,
152,2021-06-02,63.095000000000034,59.0,74.174,83.75,5.150692500000001,0.33464566929133854,1.0984251968503937,,
153,2021-06-03,65.52292307692312,61.08800000000005,73.83200000000002,88.0,3.228163076923077,0.11220472440944881,0.09842519685039369,,
154,2021-06-04,71.74100000000006,61.86200000000006,85.44200000000001,71.95833333333333,6.577712083333335,0.09842519685039369,,,
155,2021-06-05,74.51375000000003,62.690000000000026,83.642,61.125,6.079979583333334,,,,
156,2021-06-06,75.09725000000006,63.518000000000086,85.6760000000001,66.54166666666667,5.643764583333334,,,,
157,2021-06-07,72.90968000000004,68.16200000000006,80.67200000000004,84.88,4.4498404,0.2992125984251969,0.8996062992125985,,
158,2021-06-08,73.86575000000005,67.85600000000002,80.6,85.75,4.287583333333334,0.4488188976377953,,,
159,2021-06-09,72.85250000000003,68.37800000000007,79.484,86.08333333333333,4.8552220833333335,0.09842519685039369,0.09842519685039369,,
160,2021-06-10,74.90450000000004,67.64000000000001,84.84800000000003,81.45833333333333,5.415404166666668,0.09645669291338582,,,
161,2021-06-11,77.52575000000003,68.77400000000002,87.26000000000008,78.79166666666667,4.7004962500000005,0.11811023622047244,4.200787401574803,,
162,2021-06-12,80.06750000000004,67.40600000000003,92.15600000000003,69.70833333333333,3.3788020833333334,0.31496062992125984,,,
163,2021-06-13,76.33775000000007,67.37000000000006,87.76400000000004,75.375,5.613937916666667,0.14960629921259844,,,
164,2021-06-14,73.14575000000005,60.026000000000096,83.35400000000006,59.833333333333336,8.385021666666669,,,,
165,2021-06-15,68.99375000000005,55.41800000000009,81.37400000000002,58.5,7.525640833333334,,,,
166,2021-06-16,68.71850000000002,56.26400000000004,79.57400000000001,56.833333333333336,4.6837187500000015,,,,
167,2021-06-17,70.50125000000004,55.940000000000026,86.70200000000008,53.083333333333336,3.7031670833333337,,,,
168,2021-06-18,75.47553846153852,68.03600000000007,88.03399999999999,69.1923076923077,9.121797692307693,0.7165354330708662,1.0,,
169,2021-06-19,73.46750000000004,65.76800000000009,79.89800000000002,81.20833333333333,9.902453333333334,0.6082677165354331,0.2992125984251969,,
170,2021-06-20,77.81450000000005,72.35600000000002,86.30600000000004,79.66666666666667,5.785441250000002,0.07480314960629922,,,
171,2021-06-21,74.96300000000006,67.87400000000002,82.5260000000001,76.70833333333333,10.056247083333334,0.14566929133858267,,,
172,2021-06-22,61.57700000000005,50.018000000000086,69.80000000000001,63.416666666666664,7.393285,,,,
173,2021-06-23,63.90875000000003,56.04800000000003,74.84000000000003,61.666666666666664,4.450697916666668,,,,
174,2021-06-24,70.02350000000006,60.62000000000006,79.84400000000008,63.958333333333336,6.3111362500000014,,,,
175,2021-06-25,74.02850000000005,71.924,78.22400000000002,80.33333333333333,5.6931650000000005,0.2204724409448819,2.2992125984251968,,
176,2021-06-26,77.44175000000004,72.24800000000002,84.00200000000008,79.66666666666667,9.34227125,0.04330708661417323,,,
177,2021-06-27,78.35825000000006,73.16600000000001,85.85600000000002,75.58333333333333,8.54813625,0.11023622047244096,,,
178,2021-06-28,79.36925000000005,71.18600000000006,89.6,78.5,4.954955000000001,0.047244094488188976,,,
179,2021-06-29,80.60072000000005,71.29400000000007,91.25600000000003,76.08,4.0274948,0.37007874015748027,,,
